ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country, usd_pledged,usd_pledged_real,usd_goal_real
1037425763,The Beginning of the End,Fiction,Publishing,USD,19-03-2015,2500,17-02-2015,111,canceled,2,US,111,111,2500
103742833,"do right card, pay it forward tracker",Product Design,Design,USD,05-10-2013,15000,06-08-2013,1163,failed,104,US,1163,1163,15000
1037431937,Video Documentation of the Sailing Vessel Impulse,Webseries,Film & Video,USD,09-08-2014,1000,04-07-2014,345,failed,4,US,345,345,1000
1037435617,Createures: Flip 5 Game Cards. Draw Art. Critique. Improve.,Tabletop Games,Games,USD,15-11-2016,12500,13-10-2016,5400,failed,76,US,909,5400,12500
1037449528,Karen and Caron Multiple languages,Comics,Comics,USD,26-08-2017,1500,12-07-2017,1405,failed,53,US,180,1405,1500
1037452068,"Join me on the ""I Am! I Can!"" journey",Music,Music,USD,15-07-2013,5000,15-06-2013,20,failed,1,US,20,20,5000
1037463193,WildEdge Brewing Collective,Drinks,Food,USD,23-10-2016,15000,23-09-2016,17387,successful,117,US,10354,17387,15000
1037464875,Galaxy Ties | Creative Ties Designed to Be Remarkable,Accessories,Fashion,USD,05-08-2017,1500,06-07-2017,24311,successful,481,US,248,24311,1500
1037472507,Dashkin: a game of high speed challenges through Brackenwood,Video Games,Games,USD,17-08-2011,20000,15-07-2011,27333.33,successful,483,US,27333.33,27333.33,20000
1037484014,"Beyond Color - ""Comedy""",Shorts,Film & Video,USD,12-04-2011,10000,11-01-2011,10,failed,1,US,10,10,10000
103748974,Cosmic Alert! Western Zodiac Octopus Acrylic Charms,Art,Art,USD,20-05-2015,850,25-04-2015,1488,successful,36,US,1488,1488,850
1037492931,Wilkeyâ€™s 1st Graphic Novel ,Comics,Comics,USD,23-02-2011,5000,24-01-2011,5075,successful,59,US,5075,5075,5000
1037495928,Zombie Character Meeples!,Tabletop Games,Games,USD,12-12-2014,6500,04-12-2014,8752,successful,237,US,8752,8752,6500
1037496117,The Fox Tarot by Fox on an Island,Illustration,Art,CAD,11-02-2017,5000,12-01-2017,5226,successful,19,CA,0,3995.72,3822.92
1037502737,"SNOWBOARD Better, Easier, Safer, and Funner || LUMBOSâ„¢",Product Design,Design,USD,07-01-2016,15000,18-11-2015,20753,successful,115,US,20753,20753,15000
1037503865,"Leda, a 3D Feature Film",Thrillers,Film & Video,USD,22-10-2016,35000,10-09-2016,18177,failed,130,US,1176,18177,35000
1037509106,Tom Brislin's First Solo Album,Music,Music,USD,25-07-2011,6000,25-06-2011,11804,successful,171,US,11804,11804,6000
1037511356,Flat White Ceramics,Pottery,Crafts,USD,31-05-2016,5000,27-04-2016,332,failed,12,US,332,332,5000
1037518357,Mobile Emergency Response Plans,Apps,Technology,USD,16-08-2014,105000,17-07-2014,0,failed,0,US,0,0,105000
1037528931,On a High Hill: a new Anna Fritz record!,Country & Folk,Music,USD,23-02-2016,15930,29-01-2016,17227.33,successful,297,US,17227.33,17227.33,15930
1037529544,Bountiful Chalk Art Festival - Magic on the Sidewalk,Public Art,Art,USD,11-04-2015,3000,12-03-2015,360,failed,3,US,360,360,3000
1037531192,Shark Bait,Documentary,Film & Video,USD,08-10-2014,65000,23-09-2014,25,failed,1,US,25,25,65000
1037532803,Living Room Short Film,Experimental,Film & Video,USD,03-07-2014,1500,03-06-2014,1505,successful,30,US,1505,1505,1500
1037534603,"Boss Snake: Cold Blood, Cold Streets noir one-shot",Comics,Comics,USD,23-10-2013,2500,23-09-2013,7540,successful,222,US,7540,7540,2500
1037539551,Eric George's Self-Titled Album,Country & Folk,Music,USD,21-06-2014,6000,27-05-2014,7985.53,successful,138,US,7985.53,7985.53,6000
1037548628,"RICHARD CHEESE ""LIVE AT THE NORTH POLE"" 2013 CHRISTMAS CD",Music,Music,USD,26-12-2012,25025,08-12-2012,6769,canceled,198,US,6769,6769,25025
1037548932,Colorful Quotes Poster Series Vol.1,Graphic Design,Design,USD,03-02-2016,5000,04-01-2016,270,failed,6,US,270,270,5000
103754989,Jason's CD Recording Budget,Music,Music,USD,25-04-2017,3500,07-03-2017,20,failed,2,US,10,20,3500
1037568896,Hione - High end and affordable Bluetooth Headphones,Technology,Technology,SEK,31-12-2016,650000,01-12-2016,18400,canceled,20,SE,2102.07,2039.87,72060.49
1037569159,Cakestarter,Food,Food,USD,03-05-2010,7500,27-02-2010,7609.33,successful,163,US,7609.33,7609.33,7500
1037570792,The Rebecca West EP and Merch,Music,Music,USD,19-07-2012,7300,19-06-2012,9569.13,successful,209,US,9569.13,9569.13,7300
1037572853,Togapants,Apparel,Fashion,USD,06-09-2014,50000,07-08-2014,103,failed,6,US,103,103,50000
1037579427,Help Buy Gemstones for Positive Energy Bracelets,Jewelry,Fashion,CAD,03-08-2014,999,08-07-2014,1,failed,1,CA,0.94,0.92,915.17
1037580258,Artist in Residence Program in Italy,Photography,Photography,USD,30-04-2011,8000,11-03-2011,615,failed,9,US,615,615,8000
1037583262,Finds your Friend,Apps,Technology,EUR,31-12-2016,55000,28-11-2016,10,failed,1,ES,10.59,10.59,58239.27
103759199,DesignLiner a Modern Multi-Tool Stainless Steel Ruler,Product Design,Design,CAD,16-01-2015,6000,17-12-2014,51251,successful,881,CA,44318.48,42584.96,4985.46
1037592156,TPOI_1,Film & Video,Film & Video,USD,09-11-2014,5000,10-09-2014,0,undefined,0,"N,0""",,0,5000
1037599571,Fierce the Movie,Shorts,Film & Video,USD,03-03-2011,1000,17-01-2011,1197,successful,28,US,1197,1197,1000
1037608645,Documenting the Misfit Economy,Webseries,Film & Video,USD,12-04-2012,17500,13-03-2012,17503,successful,162,US,17503,17503,17500
1037621123,A Door Me,Public Art,Art,USD,04-01-2012,2500,05-12-2011,1143,failed,14,US,1143,1143,2500
1037625215,The Servant #1,Comic Books,Comics,USD,09-11-2014,500,09-10-2014,1000,successful,50,US,1000,1000,500
1037628594,The Yung Chakra Indigo Project,Hip-Hop,Music,USD,09-12-2015,3000,09-11-2015,0,failed,0,US,0,0,3000
1037628786,Mana Playing Cards No.3 : SYBIL,Design,Design,CAD,05-09-2014,30000,06-08-2014,47104,successful,662,CA,43161.42,43302.08,27578.6
1037632435,Summit Of The Elements,Documentary,Film & Video,USD,12-09-2013,29000,13-08-2013,71,failed,5,US,71,71,29000
1037649065,MistiDoesArt - building a pop-surrealist art career,Mixed Media,Art,USD,10-12-2014,859,10-11-2014,0,failed,0,US,0,0,859
1037651602,Conspiracy Wearables: 3D-Printed ETLE Universe Rings,Jewelry,Fashion,USD,06-05-2015,1500,07-04-2015,1550,successful,39,US,1550,1550,1500
1037657578,The Reprogramming of Jeremy,Drama,Film & Video,USD,02-11-2017,3500,28-09-2017,3652,successful,49,US,1351,3652,3500
1037662560,BUSH BAR - a device to assit in playing paIntball (Canceled),Product Design,Design,CAD,29-06-2015,35000,01-06-2015,0,canceled,0,CA,0,0,27817.52
1037670307,Collaborative News on Africa,Web,Journalism,GBP,21-01-2015,10000,22-12-2014,47,failed,8,GB,73.44,70.43,14984.64
1037675812,New EP / Music Development,Pop,Music,USD,22-04-2015,3000,18-03-2015,177,failed,5,US,177,177,3000
1037681413,"Reinventing Sceince And Gaming, on YouTube!",Film & Video,Film & Video,USD,16-07-2014,10000,16-06-2014,6,failed,2,US,6,6,10000
1037684391,American Nomad is Making an Album Produced By Laurie Lewis!,Country & Folk,Music,USD,05-07-2013,8500,06-05-2013,10025,successful,150,US,10025,10025,8500
1037684694,Theatre 'Portable' Royal (Canceled),Musical,Theater,GBP,25-01-2015,15000,26-12-2014,0,canceled,0,GB,0,0,22576.76
1037685682,NOBLE TASK,Documentary,Film & Video,USD,17-08-2016,100000,18-06-2016,0,failed,0,US,0,0,100000
103768816,YAWN 'Open Season' on VINYL,Indie Rock,Music,USD,06-05-2012,2400,06-04-2012,2551,successful,38,US,2551,2551,2400
1037699162,The Incidental Purge -- Music for Screen and Stage,Classical Music,Music,USD,16-02-2015,13000,15-01-2015,13219,successful,224,US,13219,13219,13000
1037702235,Aliens and Farm,Mobile Games,Games,USD,26-05-2014,25000,26-04-2014,112,failed,4,US,112,112,25000
1037713096,"Pilot ""Who is Martin""",Comedy,Film & Video,USD,19-04-2017,10000,20-03-2017,1436,failed,31,US,25,1436,10000
1037719992,Cute Snoots: Snake Enamel Pins,Crafts,Crafts,USD,20-06-2017,1000,22-05-2017,8081,successful,234,US,2129,8081,1000
1037720423,The Ebook on Creative Container Home Construction.,Publishing,Publishing,USD,23-12-2013,10000,24-10-2013,791,failed,18,US,791,791,10000
1037720832,"Titans of PS 271, a Christian film",Film & Video,Film & Video,USD,12-09-2013,10000,13-08-2013,3715,failed,40,US,3715,3715,10000
1037722902,Remodeling for the EVOL Cakes Bakery,Food,Food,USD,28-02-2012,5475,24-01-2012,5534,successful,71,US,5534,5534,5475
1037724335,HonestGamers: The Reviews (2012 Edition),Video Games,Games,USD,02-04-2012,40000,03-03-2012,175,failed,4,US,175,175,40000
1037727712,Two Rivers,Thrillers,Film & Video,USD,02-09-2014,4000,03-08-2014,158,failed,14,US,158,158,4000
1037748141,Denali Solo Winter Ascent & 25 Years of Arctic Exploration,Documentary,Film & Video,USD,23-01-2013,9000,24-11-2012,13498,successful,130,US,13498,13498,9000
1037749008,Topia Online (Canceled),Video Games,Games,USD,09-01-2013,50000,10-12-2012,27578.65,canceled,706,US,27578.65,27578.65,50000
1037776023,Cardaroma - Cards with savory aroma! (Canceled),Food,Food,USD,20-09-2014,10,21-08-2014,15,canceled,3,US,15,15,10
1037779224,Urban+Ade. Refreshment grown and crafted by Evensong Farm.,Food,Food,USD,21-10-2013,5000,21-09-2013,5065,successful,45,US,5065,5065,5000
1037784934,GALANT TIMEPIECES: Luxury and exclusive designs,Product Design,Design,EUR,09-03-2017,10000,07-02-2017,119,failed,1,ES,128.36,126.21,10606.03
103778780,"Sarah Sartain at FreeRange, London.",Photography,Photography,GBP,18-06-2015,250,19-05-2015,338,successful,8,GB,531.19,535.34,395.96
103778874,Celestial- Discover the answers of the unknown,Publishing,Publishing,USD,06-02-2016,15000,08-12-2015,0,failed,0,US,0,0,15000
1037792683,Bamboo Straws & Coconut bowls from Panda Packaging!,Vegan,Food,GBP,11-05-2017,250,06-04-2017,126,failed,5,GB,0,162.01,321.44
1037794535,PHONEMOTE - Control your TV and Open and Close your Garage,Technology,Technology,USD,09-11-2016,15000,10-10-2016,805,failed,25,US,261,805,15000
1037800057,Skullavera - Handmade Gypsum Skulls,Design,Design,EUR,06-10-2016,5000,06-09-2016,821,failed,10,IT,78.15,914.59,5569.98
1037806887,OutdoorDivvy: Peer-to-Peer Gear Sharing for the Outdoors,Web,Technology,USD,19-11-2014,20000,20-09-2014,106,failed,6,US,106,106,20000
10378150,Indescribable,Narrative Film,Film & Video,USD,20-10-2011,2500,20-09-2011,2745,successful,34,US,2745,2745,2500
1037822602,Phil's Camino.  Life is bigger than we may even dream...,Documentary,Film & Video,USD,01-09-2014,57500,06-08-2014,9852,failed,117,US,9852,9852,57500
1037835332,Thank You For Coming,Food,Food,USD,21-04-2012,10000,22-03-2012,10951.01,successful,203,US,10951.01,10951.01,10000
1037846166,Yodelling with Yodellynne - A collection of yodelling songs,Music,Music,GBP,04-07-2017,3125,04-06-2017,512,failed,19,GB,12.89,660.31,4030.23
1037847499,"""Sketches"" - A new classical guitar album!",Classical Music,Music,USD,03-05-2014,1500,10-03-2014,1602,successful,35,US,1602,1602,1500
1037852425,"Amanda Lamb - ""Love Is a Superpower"" EP",Pop,Music,USD,01-09-2011,5000,18-07-2011,1455,failed,10,US,1455,1455,5000
1037857253,PGI 14 (Canceled),Documentary,Film & Video,GBP,12-06-2013,20000,13-05-2013,0,canceled,0,GB,0,0,31246.09
1037859515,The Woodsmen - A Bigfoot Short Film,Horror,Film & Video,CAD,18-08-2017,11500,19-07-2017,14287,successful,101,CA,411.06,11287.82,9085.88
1037861642,Theater Acting College for Olivia,Theater,Theater,USD,18-08-2014,30000,19-07-2014,10,failed,1,US,10,10,30000
1037868251,FORMER NASA ENGINEER DESIGNS THE ULTIMATE FITNESS PRODUCT,Product Design,Design,USD,07-01-2017,40000,28-11-2016,41864,successful,117,US,435,41864,40000
1037868940,ReallySend,Software,Technology,EUR,15-04-2016,42000,16-03-2016,3056,failed,34,FR,3395.19,3448.39,47392.83
1037879037,New Living Wall Planters - Grow Your Own Veggies,Food,Food,USD,03-11-2015,11700,04-09-2015,12953,successful,156,US,12953,12953,11700
1037887032,The Undergraduate Scholarship Quarterly,Periodicals,Publishing,USD,04-05-2017,10000,19-04-2017,0,failed,0,US,25,0,10000
1037892335,The Conduit,Narrative Film,Film & Video,USD,28-11-2012,16500,29-10-2012,16800.01,successful,110,US,16800.01,16800.01,16500
1037899474,Route 66 mural project at worldâ€™s first McDonaldâ€™s,Public Art,Art,USD,23-09-2012,3000,09-08-2012,1140,failed,12,US,1140,1140,3000
1037899685,OPEN SPACE,Art,Art,USD,02-08-2015,7700,03-07-2015,8417.75,successful,135,US,8417.75,8417.75,7700
1037901917,Playing Nature a special project of the 5th Moscow Biennale,Conceptual Art,Art,GBP,21-09-2013,3500,07-09-2013,1,failed,1,GB,1.56,1.61,5640.43
1037910792,Blackstone Heist Vinyl Release,Rock,Music,USD,20-08-2015,2000,21-07-2015,113.32,failed,7,US,113.32,113.32,2000
1037913301,Latitude Wine Bar Build-Out,Food,Food,USD,21-04-2013,20000,22-03-2013,670,failed,11,US,670,670,20000
1037916472,Historical Novel,Nonfiction,Publishing,EUR,21-10-2016,200,19-09-2016,250,successful,7,NL,0,272.15,217.72
1037919840,YELLOW Post Production Fund,Narrative Film,Film & Video,USD,30-03-2013,1500,15-03-2013,1560,successful,21,US,1560,1560,1500
1037926619,Kllabo - Inventing gone viral,Apps,Technology,USD,21-07-2015,537600,22-05-2015,45,failed,3,US,45,45,537600
1037930818,"""Strawberries In Wintertime"" book",Nonfiction,Publishing,USD,06-10-2015,10000,18-09-2015,10012,successful,111,US,10012,10012,10000
1037945369,KÃ¶rÃºt - A different kind of yoga bag.,Product Design,Design,CAD,14-10-2013,35000,11-09-2013,14072,failed,128,CA,13568.02,13667.44,33993.78
1037954776,Monsta x eras minimal art enamel pins,Product Design,Design,USD,01-02-2018,10000,12-12-2017,0,live,0,US,0,0,10000
103796961,"PLZ DONATE TO MY SHORT FILM ($,Â£,â‚¬,CHF,Â¥,DHs, ...) ",Shorts,Film & Video,USD,05-11-2010,2100,06-10-2010,2140,successful,16,US,2140,2140,2100
1037971912,CTR Clothing Line,Fashion,Fashion,USD,02-11-2012,2500,14-10-2012,0,failed,0,US,0,0,2500
1037980010,Stacked's 25 Days of KickStarter!,Food,Food,USD,23-12-2014,15000,27-11-2014,15164,successful,140,US,15164,15164,15000
1037984441,Irie Jamboree - My life in Jamaica...,Film & Video,Film & Video,SEK,05-04-2015,12000000,04-02-2015,8,failed,1,SE,0.96,0.91,1359034.18
1037993231,Sordid Dystopia - A Victorian Post-Apocalyptic RPG,Games,Games,USD,26-02-2012,500,25-01-2012,2165,successful,35,US,2165,2165,500
103799368,"Under The Jackfruit Tree, a Novel",Publishing,Publishing,USD,05-11-2017,1500,06-09-2017,1510,successful,10,US,0,1510,1500
1037997513,The Laptop Stand You've Been Waiting For | The Tiny Tower,Product Design,Design,USD,24-10-2016,35000,25-08-2016,156076,successful,1416,US,46555,156076,35000
103799974,"(Untitled, Not-So-Secret) Mike Mattison Solo Album",Rock,Music,USD,17-08-2013,5000,17-07-2013,16452.77,successful,213,US,16452.77,16452.77,5000
1038000179,Tube Shoot,Video Games,Games,USD,19-05-2013,15000,19-04-2013,1241,failed,30,US,1241,1241,15000
1038004733,Poppin (Canceled),Mobile Games,Games,USD,28-02-2015,600,29-01-2015,0,canceled,0,US,0,0,600
1038013094,Hillbilly : forgotten america,Documentary,Film & Video,USD,25-10-2017,8000,25-09-2017,240,failed,6,US,0,240,8000
1038014123,Sweater Back Playing Cards,Playing Cards,Games,USD,01-12-2015,5000,01-11-2015,1060,failed,49,US,1060,1060,5000
1038021224,Ritalin Boy wax!,Rock,Music,CAD,25-10-2016,2000,26-08-2016,2590,successful,31,CA,239.81,1934.42,1493.76
1038024122,Classifieds done differently. And we http://kickingitforward,Web,Technology,NOK,07-08-2015,3000000,13-07-2015,5,failed,1,NO,0.62,0.61,363046.69
1038027314,Space Cadets: Away Missions,Tabletop Games,Games,USD,20-02-2015,40000,21-01-2015,146296,successful,1304,US,146296,146296,40000
103803037,Bringing Great BBQ to the Masses,Food,Food,USD,30-06-2013,16000,16-05-2013,2673,failed,22,US,2673,2673,16000
1038032247,The Half-Blind Dovetail Project,Sculpture,Art,USD,01-07-2012,500,01-06-2012,1917,successful,10,US,1917,1917,500
1038040033,Here's To You (Canceled),Fiction,Publishing,USD,09-09-2014,5000,11-07-2014,0,canceled,0,US,0,0,5000
1038042896,Shoes transform from flats to high heels in seconds,Footwear,Fashion,EUR,17-06-2017,100000,02-05-2017,292344,successful,1535,DE,9903.14,326637.69,111730.6
1038044822,Key Kubby-Simplify Your Life (Canceled),Product Design,Design,USD,27-04-2013,10000,18-03-2013,2707,canceled,31,US,2707,2707,10000
1038045407,Cost-share a product shoot,Photography,Photography,AUD,06-10-2017,2600,08-09-2017,0,failed,0,AU,0,0,2021.14
1038046483,Pure Baby a product worth using.,DIY,Crafts,USD,30-09-2016,25756,31-08-2016,0,failed,0,US,0,0,25756
1038050045,Imminent Threat:  A Documentary Film,Documentary,Film & Video,USD,28-10-2011,30000,28-09-2011,9940,failed,74,US,9940,9940,30000
1038056777,Play like Mozart,Classical Music,Music,USD,27-03-2016,15000,26-02-2016,1,failed,1,US,1,1,15000
1038057477,Hand Puppet Horror Audiobook,Children's Books,Publishing,USD,25-08-2012,1199,26-07-2012,282,failed,12,US,282,282,1199
1038067416,Montana Harvest,Fiction,Publishing,USD,12-01-2012,5000,13-11-2011,75,failed,2,US,75,75,5000
1038069418,Save your planet,Animation,Film & Video,CAD,23-04-2014,50000,25-02-2014,7144,failed,35,CA,6424.97,6483.94,45380.29
1038076429,Prima Materia,Sculpture,Art,USD,16-04-2013,500,22-02-2013,655.11,successful,19,US,655.11,655.11,500
1038080446,The Salem Curse,Tabletop Games,Games,USD,01-06-2014,500,26-04-2014,769,successful,34,US,769,769,500
1038087677,NEW ALBUM by New Orleans musician Billy Franklin,Music,Music,USD,07-06-2012,2000,08-05-2012,2040,successful,30,US,2040,2040,2000
1038092501,The Cologne Wallet,Accessories,Fashion,USD,08-08-2015,6000,09-07-2015,85,failed,2,US,85,85,6000
1038093385,All Who Are,Web,Technology,USD,15-04-2016,30000,16-03-2016,0,failed,0,US,0,0,30000
1038096932,Bring Back Norwich Playfest,Pop,Music,GBP,26-06-2015,150000,27-05-2015,0,failed,0,GB,0,0,235897.27
103810244,Anything's Pastable Food Truck,Food,Food,USD,21-09-2013,40000,14-08-2013,620,failed,10,US,620,620,40000
1038103095,Where the Mangos Grow  - A Short Film,Shorts,Film & Video,USD,04-01-2013,3500,20-11-2012,4195,successful,109,US,4195,4195,3500
1038109817,"Tesla Coil Keychain, T Shirts & Posters",Product Design,Design,USD,11-09-2014,2000,12-08-2014,798,failed,33,US,798,798,2000
1038116946,Nicolas Maldonado at Catalina Jazz Club!,Music,Music,USD,17-06-2015,380,27-05-2015,422,successful,13,US,422,422,380
1038123887,NERDCOREâ„¢ T-Shirts inspired by Video Games and Nerd Culture.,Fashion,Fashion,USD,31-01-2014,12000,17-12-2013,2883,failed,72,US,2883,2883,12000
1038125554,The Kiss (Lego Mosaic),Conceptual Art,Art,USD,17-05-2012,2732.8,17-04-2012,25,failed,1,US,25,25,2732.8
1038127639,"Press ""Start"" on 8 Bit Bakeshop",Restaurants,Food,USD,09-07-2016,275000,04-06-2016,313,failed,12,US,312,313,275000
1038130464,Lift The Decade Debut Full-Length Record,Indie Rock,Music,USD,22-12-2012,1500,23-10-2012,1537,successful,23,US,1537,1537,1500
1038133180,Compulsion,Narrative Film,Film & Video,USD,09-11-2016,400,10-10-2016,630,successful,12,US,130,630,400
1038133501,Camp Belvidere... A Short Film,Shorts,Film & Video,USD,24-09-2013,16250,20-08-2013,16599,successful,88,US,16599,16599,16250
1038138004,HELLO TODAY - Capitalist Collages,Mixed Media,Art,USD,17-04-2015,5000,18-03-2015,7102,successful,128,US,7102,7102,5000
1038142400,Console Warz,Video Games,Games,GBP,10-05-2014,45000,10-04-2014,189,failed,12,GB,316.49,317.69,75640.42
1038142662,"Thank You, 5",Comedy,Film & Video,USD,14-03-2016,10000,13-02-2016,11000.99,successful,98,US,11000.99,11000.99,10000
1038144341,Apps No Ads - Â¡Â¡Aplicaciones sin anuncios!! - ONL,Software,Technology,MXN,07-08-2017,5500,13-07-2017,0,failed,0,MX,0,0,305.64
1038146107,ELECTRIC INDIANS ART EXHIBIT,Conceptual Art,Art,USD,22-04-2013,3950,22-03-2013,0,failed,0,US,0,0,3950
1038160954,"SIGNED Menâ€™s Child Labor-Free, Sustainable Shirts",Apparel,Fashion,USD,02-02-2018,20000,04-12-2017,70,live,1,US,0,70,20000
103816621,RAW Fidget Spinner,Product Design,Design,USD,06-06-2017,2000,07-05-2017,2092,successful,35,US,128,2092,2000
1038179225,the Newer York,Publishing,Publishing,USD,12-08-2011,4000,30-06-2011,4045,successful,48,US,4045,4045,4000
103818918,A global network for monitoring the sounds of nature,Sound,Technology,USD,06-10-2016,80000,01-09-2016,2954,failed,32,US,925,2954,80000
1038191250,Circle Jerk,Video Art,Art,USD,30-10-2014,1700,30-09-2014,1725,successful,48,US,1725,1725,1700
1038192433,Under My Skin,Art,Art,USD,23-05-2014,750,23-04-2014,1161,successful,24,US,1161,1161,750
103820126,Congo Square Theatre's production of BULRUSHER,Theater,Theater,USD,03-05-2012,4000,19-03-2012,4826,successful,30,US,4826,4826,4000
1038205080,Storm Cloud (Canceled),Hip-Hop,Music,USD,04-03-2012,3000,03-02-2012,0,canceled,0,US,0,0,3000
1038207649,Help Mercy Bell Make an EP,Indie Rock,Music,USD,16-01-2011,5000,06-12-2010,8000.8,successful,163,US,8000.8,8000.8,5000
1038213774,Aerial Photography Business Taking Realty to new Heights,Photography,Photography,USD,10-09-2014,32000,11-08-2014,15,failed,1,US,15,15,32000
1038215767,video amateur,Experimental,Film & Video,EUR,19-10-2016,25000,19-09-2016,0,canceled,0,BE,0,0,27215.03
1038222210,Download Your Dream,Digital Art,Art,USD,07-09-2016,3500,08-08-2016,10,failed,1,US,0,10,3500
1038230457,"Another Wrong Turn, A Mother's Love",Fiction,Publishing,USD,03-01-2018,3500,04-11-2017,0,live,0,US,0,0,3500
1038231327,Angels Creek Cafe,Food,Food,USD,25-01-2016,5500,14-12-2015,200,failed,2,US,200,200,5500
1038237559,True Competitors Mobile App- Changing Sick Children's Lives,Apps,Technology,USD,26-06-2017,55000,27-05-2017,67,failed,6,US,65,67,55000
1038238939,American Ninja Warrior Course,Woodworking,Crafts,USD,27-07-2016,100,06-07-2016,5,failed,1,US,0,5,100
1038248418,Strawbees Hovercraft: World's Fastest Recycled Toy,Gadgets,Technology,USD,16-07-2017,70000,01-06-2017,82450,successful,375,US,17637,82450,70000
1038254804,Rebirth Garments: Queer Fashion for All Bodies and Abilities,Apparel,Fashion,USD,16-09-2016,25000,15-08-2016,27884,successful,445,US,356,27884,25000
1038255162,Louis the XVII: Diamonds in the Rough Music Video,Music Videos,Film & Video,USD,03-09-2015,750,20-08-2015,978,successful,17,US,978,978,750
1038261084,Bunny Up Bunny Adventures!,Journalism,Journalism,USD,06-10-2014,5000,06-09-2014,1,failed,1,US,1,1,5000
1038261105,"""CIRCUIT PRINTS""",Graphic Design,Design,EUR,10-09-2017,200,21-08-2017,40,canceled,1,ES,47.05,47.85,239.26
1038274939,Pure Slacklines: movement simplified.,Product Design,Design,GBP,19-12-2012,2500,05-12-2012,3616,successful,49,GB,5820.11,5866.32,4055.81
1038276790,This Iz My Story: Andy Finch and Jim Rippey,Documentary,Film & Video,USD,15-05-2011,3000,15-04-2011,3205,successful,34,US,3205,3205,3000
1038278331,2nd Episode of The Immigration Lawyer- The Asylum/H4 curse,Fiction,Publishing,USD,28-05-2013,75000,29-03-2013,130,failed,3,US,130,130,75000
1038279041,Healthy Life Therapy Online Makeover,Food,Food,USD,29-06-2016,8000,09-06-2016,1,failed,1,US,1,1,8000
1038292717,'Something's In The Living Room'- a physical theatre show,Experimental,Theater,USD,18-11-2015,6800,23-10-2015,7110,successful,52,US,7110,7110,6800
1038295197,"Bucks County Brewery.  Good Beer, Good Citizens",Food,Food,USD,25-10-2013,15000,20-09-2013,3471,failed,61,US,3471,3471,15000
1038295664,Taller de confecciÃ?n de prendas. (Dressmaking workshop).,Apparel,Fashion,EUR,22-03-2016,22500,22-01-2016,0,canceled,0,ES,0,0,25096.48
1038298532,the HuncHBack Stand for your mobile devices and raspberry pi,Product Design,Design,USD,26-04-2015,2000,27-03-2015,1276,failed,25,US,1276,1276,2000
1038301997,Discover Vinyl,Music,Music,USD,11-11-2017,1000,27-09-2017,206,failed,5,US,26,206,1000
1038302721,"Family fun! 101 step by step robotics projects, DVD.",Family,Film & Video,USD,16-06-2017,2300,17-05-2017,1,failed,1,US,0,1,2300
103830292,Help us play Mario Party on the Gamecube! (Suspended),Video Games,Games,USD,08-04-2015,32,09-03-2015,1,suspended,1,US,1,1,32
1038309030,The EIFLE S Smart-Mirror W/Front-Facing Camera! (Canceled),Software,Technology,USD,25-03-2016,200000,25-01-2016,4248,canceled,16,US,4248,4248,200000
103831313,SUBTLE ANGELS: SAMANTHA- FINE ART NUDES,Fine Art,Photography,USD,08-08-2016,199,02-08-2016,435,successful,10,US,299,435,199
1038316993,"KanZen Clothing, fun, stylish and hopes to inspire.",Ready-to-wear,Fashion,GBP,20-02-2015,50000,21-01-2015,1,failed,1,GB,1.51,1.54,76878.13
1038332003,JackHawk 9000 - Titanium Bottle Opener Sunglasses,Product Design,Design,USD,05-07-2012,15000,24-05-2012,26783.38,successful,273,US,26783.38,26783.38,15000
1038340011,BURDANOVA (Un sueÃ±o creado por Sentimientos),Pop,Music,MXN,18-09-2017,54000,20-07-2017,0,failed,0,MX,0,0,3033.71
1038340439,YOGI: Yoga Cards for Joyful Learning!,Playing Cards,Games,EUR,20-06-2016,5000,16-05-2016,5324,successful,157,IT,6019.91,5891.53,5532.99
1038343842,Phoenix Racing Stands: Innovative Motorcycle Stands,Technology,Technology,USD,16-09-2015,35000,12-08-2015,37065,successful,60,US,37065,37065,35000
1038344423,The Rabbit Stu,Fiction,Publishing,USD,07-11-2014,2500,08-09-2014,2650,successful,12,US,2650,2650,2500
103834814,Unspeakably Wonderful - A new feature film,Drama,Film & Video,GBP,22-06-2016,23800,23-05-2016,7823,failed,53,GB,11345.92,10720.7,32615.7
1038349029,"""Single In Seattle"" finding love in the Emerald City",Documentary,Film & Video,USD,01-08-2011,5200,17-06-2011,357,failed,5,US,357,357,5200
1038357149,STACY LOMMAN : NY - SPR. '12 FASHION SHOW & CONCERT!,Fashion,Fashion,USD,01-09-2011,10000,19-07-2011,11300,successful,67,US,11300,11300,10000
1038358090,ATELIER-MAYER.COM - Website & Magazine,Fashion,Fashion,USD,29-11-2012,30000,29-10-2012,0,failed,0,US,0,0,30000
1038358785,Real Wheel!,Art,Art,USD,19-05-2012,5000,19-04-2012,5157,successful,91,US,5157,5157,5000
1038362657,Portland's Pulp & Deckle Papermaking Studio is Going Mobile,Art,Art,USD,04-08-2016,10500,06-06-2016,11688,successful,101,US,2384,11688,10500
1038362907,DIY Garage,Makerspaces,Technology,USD,28-02-2015,40000,29-01-2015,132,failed,3,US,132,132,40000
1038363585,Life in Glass,Sculpture,Art,USD,26-12-2011,10000,28-11-2011,10240,successful,97,US,10240,10240,10000
